Date,Discharge(m3/s),runoff(mm/day),runoff(mm/day)_815km2
3/10/1997,1.62,0.172162362,0.171739877
3/11/1997,1.62,0.172162362,0.171739877
3/12/1997,1.53,0.162597786,0.162198773
3/13/1997,1.53,0.162597786,0.162198773
3/14/1997,1.7,0.180664207,0.180220859
3/15/1997,1.83,0.194479705,0.194002454
3/16/1997,1.83,0.194479705,0.194002454
3/17/1997,1.83,0.194479705,0.194002454
3/18/1997,1.83,0.194479705,0.194002454
3/19/1997,1.83,0.194479705,0.194002454
3/20/1997,1.7,0.180664207,0.180220859
3/21/1997,1.7,0.180664207,0.180220859
3/22/1997,1.7,0.180664207,0.180220859
3/23/1997,1.62,0.172162362,0.171739877
3/24/1997,1.62,0.172162362,0.171739877
3/25/1997,1.53,0.162597786,0.162198773
3/26/1997,1.53,0.162597786,0.162198773
3/27/1997,1.53,0.162597786,0.162198773
3/28/1997,1.45,0.154095941,0.153717791
3/29/1997,1.45,0.154095941,0.153717791
3/30/1997,1.36,0.144531365,0.144176687
3/31/1997,1.95,0.207232472,0.206723926
4/1/1997,1.95,0.207232472,0.206723926
4/2/1997,1.95,0.207232472,0.206723926
4/3/1997,2.42,0.257180812,0.256549693
4/4/1997,7,0.743911439,0.74208589
4/5/1997,4.34,0.461225092,0.460093252
4/6/1997,3.4,0.361328413,0.360441718
4/7/1997,2.98,0.316693727,0.315916564
4/8/1997,2.67,0.283749077,0.283052761
4/9/1997,2.72,0.289062731,0.288353374
4/10/1997,2.59,0.275247232,0.274571779
4/11/1997,2.59,0.275247232,0.274571779
4/12/1997,2.46,0.261431734,0.260790184
4/13/1997,2.46,0.261431734,0.260790184
4/14/1997,2.34,0.248678967,0.248068712
4/15/1997,2.17,0.230612546,0.230046626
4/16/1997,2.08,0.22104797,0.220505521
4/17/1997,1.95,0.207232472,0.206723926
4/18/1997,1.95,0.207232472,0.206723926
4/19/1997,1.83,0.194479705,0.194002454
4/20/1997,1.74,0.184915129,0.18446135
4/21/1997,1.62,0.172162362,0.171739877
4/22/1997,1.62,0.172162362,0.171739877
4/23/1997,1.62,0.172162362,0.171739877
4/24/1997,1.53,0.162597786,0.162198773
4/25/1997,1.53,0.162597786,0.162198773
4/26/1997,3.27,0.347512915,0.346660123
4/27/1997,4.18,0.444221402,0.443131288
4/28/1997,3.3,0.350701107,0.349840491
4/29/1997,2.59,0.275247232,0.274571779
4/30/1997,2.25,0.239114391,0.238527607
5/1/1997,2.12,0.225298893,0.224746012
5/2/1997,1.87,0.198730627,0.198242945
5/3/1997,2.63,0.279498155,0.27881227
5/4/1997,2.34,0.248678967,0.248068712
5/5/1997,2.08,0.22104797,0.220505521
5/6/1997,1.87,0.198730627,0.198242945
5/7/1997,2.08,0.22104797,0.220505521
5/8/1997,2.55,0.27099631,0.270331288
5/9/1997,2.46,0.261431734,0.260790184
5/10/1997,2.46,0.261431734,0.260790184
5/11/1997,1.95,0.207232472,0.206723926
5/12/1997,1.74,0.184915129,0.18446135
5/13/1997,1.59,0.16897417,0.168559509
5/14/1997,1.47,0.156221402,0.155838037
5/15/1997,1.39,0.147719557,0.147357055
5/16/1997,1.22,0.129653137,0.129334969
5/17/1997,1.11,0.1179631,0.11767362
5/18/1997,1.11,0.1179631,0.11767362
5/19/1997,1.11,0.1179631,0.11767362
5/20/1997,1.02,0.108398524,0.108132515
5/21/1997,0.963,0.102340959,0.102089816
5/22/1997,0.85,0.090332103,0.090110429
5/23/1997,0.785,0.083424354,0.083219632
5/24/1997,0.612,0.065039114,0.064879509
5/25/1997,0.763,0.081086347,0.080887362
5/26/1997,0.72,0.076516605,0.076328834
5/27/1997,0.72,0.076516605,0.076328834
5/28/1997,0.72,0.076516605,0.076328834
5/29/1997,0.85,0.090332103,0.090110429
5/30/1997,0.85,0.090332103,0.090110429
5/31/1997,0.85,0.090332103,0.090110429
6/1/1997,0.907,0.096389668,0.096153129
6/2/1997,0.85,0.090332103,0.090110429
6/3/1997,0.878,0.093307749,0.093078773
6/4/1997,0.907,0.096389668,0.096153129
6/5/1997,1.02,0.108398524,0.108132515
6/6/1997,1.08,0.114774908,0.114493252
6/7/1997,1.02,0.108398524,0.108132515
6/8/1997,1.02,0.108398524,0.108132515
6/9/1997,0.935,0.099365314,0.099121472
6/10/1997,0.935,0.099365314,0.099121472
6/11/1997,0.85,0.090332103,0.090110429
6/12/1997,0.807,0.085762362,0.085551902
6/13/1997,0.785,0.083424354,0.083219632
6/14/1997,0.72,0.076516605,0.076328834
6/15/1997,0.72,0.076516605,0.076328834
6/16/1997,0.72,0.076516605,0.076328834
6/17/1997,0.72,0.076516605,0.076328834
6/18/1997,0.72,0.076516605,0.076328834
6/19/1997,1.25,0.132841328,0.132515337
6/20/1997,1.02,0.108398524,0.108132515
6/21/1997,0.85,0.090332103,0.090110429
6/22/1997,0.85,0.090332103,0.090110429
6/23/1997,19.9,2.114833948,2.109644172
6/24/1997,1.78,0.189166052,0.18870184
6/25/1997,1.62,0.172162362,0.171739877
6/26/1997,1.53,0.162597786,0.162198773
6/27/1997,1.76,0.18704059,0.186581595
6/28/1997,1.95,0.207232472,0.206723926
6/29/1997,1.95,0.207232472,0.206723926
6/30/1997,2.21,0.234863469,0.234287117
7/1/1997,2.55,0.27099631,0.270331288
7/2/1997,3.46,0.367704797,0.366802454
7/3/1997,2.21,0.234863469,0.234287117
7/4/1997,2.21,0.234863469,0.234287117
7/5/1997,2.97,0.315630996,0.314856442
7/6/1997,7.06,0.750287823,0.748446626
7/7/1997,6.06,0.64401476,0.642434356
7/8/1997,5.06,0.537741697,0.536422086
7/9/1997,5.93,0.630199262,0.628652761
7/10/1997,25.6,2.720590406,2.71391411
7/11/1997,52,5.526199262,5.512638037
7/12/1997,36.5,3.87896679,3.869447853
7/13/1997,10.4,1.105239852,1.102527607
7/14/1997,9.02,0.958583026,0.956230675
7/15/1997,8.31,0.883129151,0.880961963
7/16/1997,12.4,1.317785978,1.314552147
7/17/1997,13.2,1.402804428,1.399361963
7/18/1997,79.3,8.427453875,8.406773006
7/19/1997,45.9,4.877933579,4.86596319
7/20/1997,40.4,4.293431734,4.282895706
7/21/1997,27.8,2.954391144,2.947141104
7/22/1997,25.7,2.731217712,2.724515337
7/23/1997,20.7,2.199852399,2.194453988
7/24/1997,17.8,1.891660517,1.887018405
7/25/1997,17,1.806642066,1.802208589
7/26/1997,21.5,2.284870849,2.279263804
7/27/1997,23,2.444280443,2.438282209
7/28/1997,21.2,2.25298893,2.247460123
7/29/1997,19.3,2.051070111,2.04603681
7/30/1997,34.8,3.698302583,3.689226994
7/31/1997,26.7,2.837490775,2.830527607
8/1/1997,38.2,4.059630996,4.049668712
8/2/1997,45,4.782287823,4.770552147
8/3/1997,45,4.782287823,4.770552147
8/4/1997,42.4,4.50597786,4.494920245
8/5/1997,44.8,4.76103321,4.749349693
8/6/1997,37.5,3.985239852,3.975460123
8/7/1997,28,2.975645756,2.968343558
8/8/1997,26.2,2.784354244,2.777521472
8/9/1997,22,2.33800738,2.332269939
8/10/1997,18.4,1.955424354,1.950625767
8/11/1997,178,18.91660517,18.87018405
8/12/1997,132,14.02804428,13.99361963
8/13/1997,94.7,10.06405904,10.03936196
8/14/1997,66,7.01402214,6.996809816
8/15/1997,50.4,5.356162362,5.343018405
8/16/1997,42,4.463468635,4.452515337
8/17/1997,37.8,4.017121771,4.007263804
8/18/1997,46.6,4.952324723,4.940171779
8/19/1997,41,4.357195572,4.346503067
8/20/1997,40.4,4.293431734,4.282895706
8/21/1997,34.6,3.67704797,3.66802454
8/22/1997,40,4.250922509,4.240490798
8/23/1997,32.7,3.475129151,3.466601227
8/24/1997,27,2.869372694,2.862331288
8/25/1997,25,2.656826568,2.650306748
8/26/1997,24,2.550553506,2.544294479
8/27/1997,19.7,2.093579336,2.088441718
8/28/1997,16.8,1.785387454,1.781006135
8/29/1997,15.5,1.647232472,1.643190184
8/30/1997,20,2.125461255,2.120245399
8/31/1997,39.6,4.208413284,4.19808589
9/1/1997,64.4,6.84398524,6.827190184
9/2/1997,51,5.419926199,5.406625767
9/3/1997,42.4,4.50597786,4.494920245
9/4/1997,32.8,3.485756458,3.477202454
9/5/1997,42,4.463468635,4.452515337
9/6/1997,39.6,4.208413284,4.19808589
9/7/1997,31.2,3.315719557,3.307582822
9/8/1997,29,3.081918819,3.074355828
9/9/1997,29.5,3.135055351,3.127361963
9/10/1997,31.7,3.368856089,3.360588957
9/11/1997,32.8,3.485756458,3.477202454
9/12/1997,42.2,4.484723247,4.473717791
9/13/1997,37,3.932103321,3.922453988
9/14/1997,33.7,3.581402214,3.572613497
9/15/1997,31.2,3.315719557,3.307582822
9/16/1997,27.7,2.943763838,2.936539877
9/17/1997,23.7,2.518671587,2.512490798
9/18/1997,21.2,2.25298893,2.247460123
9/19/1997,18.9,2.008560886,2.003631902
9/20/1997,17.3,1.838523985,1.83401227
9/21/1997,28.2,2.996900369,2.989546012
9/22/1997,22.5,2.391143911,2.385276074
9/23/1997,19,2.019188192,2.014233129
9/24/1997,18.3,1.944797048,1.94002454
9/25/1997,17.1,1.817269373,1.812809816
9/26/1997,15.2,1.615350554,1.611386503
9/27/1997,14.7,1.562214022,1.558380368
9/28/1997,14.3,1.519704797,1.51597546
9/29/1997,14,1.487822878,1.484171779
9/30/1997,13.1,1.392177122,1.388760736
10/1/1997,12.5,1.328413284,1.325153374
10/2/1997,12.2,1.296531365,1.293349693
10/3/1997,12.2,1.296531365,1.293349693
10/4/1997,11.9,1.264649446,1.261546012
10/5/1997,11.9,1.264649446,1.261546012
10/6/1997,11.6,1.232767528,1.229742331
10/7/1997,11.3,1.200885609,1.19793865
10/8/1997,11.3,1.200885609,1.19793865
10/9/1997,11.1,1.179630996,1.176736196
10/10/1997,11.1,1.179630996,1.176736196
10/11/1997,10.8,1.147749077,1.144932515
10/12/1997,10.5,1.115867159,1.113128834
10/13/1997,10,1.062730627,1.060122699
10/14/1997,10,1.062730627,1.060122699
10/15/1997,9.73,1.0340369,1.031499387
10/16/1997,9.2,0.977712177,0.975312883
10/17/1997,8.93,0.94901845,0.946689571
10/18/1997,8.93,0.94901845,0.946689571
10/19/1997,8.93,0.94901845,0.946689571
10/20/1997,8.7,0.924575646,0.922306748
10/21/1997,8.7,0.924575646,0.922306748
10/22/1997,8.7,0.924575646,0.922306748
10/23/1997,8.7,0.924575646,0.922306748
10/24/1997,8.7,0.924575646,0.922306748
10/25/1997,8.7,0.924575646,0.922306748
10/26/1997,8.7,0.924575646,0.922306748
10/27/1997,8.93,0.94901845,0.946689571
10/28/1997,8.7,0.924575646,0.922306748
10/29/1997,8.7,0.924575646,0.922306748
10/30/1997,8.46,0.899070111,0.896863804
10/31/1997,8.46,0.899070111,0.896863804
11/1/1997,8.23,0.874627306,0.872480982
11/2/1997,8.23,0.874627306,0.872480982
11/3/1997,7.99,0.849121771,0.847038037
11/4/1997,7.99,0.849121771,0.847038037
11/5/1997,7.53,0.800236162,0.798272393
11/6/1997,7.29,0.774730627,0.772829448
11/7/1997,7.06,0.750287823,0.748446626
11/8/1997,7.06,0.750287823,0.748446626
11/9/1997,7.06,0.750287823,0.748446626
11/10/1997,7.06,0.750287823,0.748446626
11/11/1997,7.06,0.750287823,0.748446626
11/12/1997,6.82,0.724782288,0.723003681
11/13/1997,6.59,0.700339483,0.698620859
11/14/1997,6.59,0.700339483,0.698620859
11/15/1997,6.59,0.700339483,0.698620859
11/16/1997,6.59,0.700339483,0.698620859
11/17/1997,6.59,0.700339483,0.698620859
11/18/1997,6.39,0.679084871,0.677418405
11/19/1997,6.39,0.679084871,0.677418405
11/20/1997,6.39,0.679084871,0.677418405
11/21/1997,6.19,0.657830258,0.656215951
11/22/1997,6.19,0.657830258,0.656215951
11/23/1997,5.99,0.636575646,0.635013497
11/24/1997,5.99,0.636575646,0.635013497
11/25/1997,5.79,0.615321033,0.613811043
11/26/1997,7.92,0.841682657,0.839617178
11/27/1997,8.71,0.925638376,0.923366871
11/28/1997,7.68,0.816177122,0.814174233
11/29/1997,6.59,0.700339483,0.698620859
11/30/1997,6.39,0.679084871,0.677418405
12/1/1997,7.6,0.807675277,0.805693252
12/2/1997,8.7,0.924575646,0.922306748
12/3/1997,7.29,0.774730627,0.772829448
12/4/1997,6.82,0.724782288,0.723003681
12/5/1997,6.39,0.679084871,0.677418405
12/6/1997,6.19,0.657830258,0.656215951
12/7/1997,6.13,0.651453875,0.649855215
12/8/1997,5.99,0.636575646,0.635013497
12/9/1997,7.45,0.791734317,0.789791411
12/10/1997,18.7,1.987306273,1.982429448
12/11/1997,19.4,2.061697417,2.056638037
12/12/1997,12.7,1.349667897,1.346355828
12/13/1997,11.3,1.200885609,1.19793865
12/14/1997,15.2,1.615350554,1.611386503
12/15/1997,11.6,1.232767528,1.229742331
12/16/1997,10.8,1.147749077,1.144932515
12/17/1997,10.2,1.08398524,1.081325153
12/18/1997,9.38,0.996841328,0.994395092
12/19/1997,8.85,0.940516605,0.938208589
12/20/1997,8.62,0.916073801,0.913825767
12/21/1997,8.31,0.883129151,0.880961963
12/22/1997,7.76,0.824678967,0.822655215
12/23/1997,7.37,0.783232472,0.781310429
12/24/1997,7.29,0.774730627,0.772829448
12/25/1997,7.29,0.774730627,0.772829448
12/26/1997,7.06,0.750287823,0.748446626
12/27/1997,6.82,0.724782288,0.723003681
12/28/1997,6.59,0.700339483,0.698620859
12/29/1997,6.59,0.700339483,0.698620859
12/30/1997,6.39,0.679084871,0.677418405
12/31/1997,6.19,0.657830258,0.656215951
1/1/1998,6.19,0.657830258,0.656215951
1/2/1998,6.13,0.651453875,0.649855215
1/3/1998,5.99,0.636575646,0.635013497
1/4/1998,5.99,0.636575646,0.635013497
1/5/1998,5.99,0.636575646,0.635013497
1/6/1998,5.79,0.615321033,0.613811043
1/7/1998,5.59,0.594066421,0.592608589
1/8/1998,5.59,0.594066421,0.592608589
1/9/1998,5.4,0.573874539,0.572466258
1/10/1998,5.2,0.552619926,0.551263804
1/11/1998,5.2,0.552619926,0.551263804
1/12/1998,5,0.531365314,0.53006135
1/13/1998,5,0.531365314,0.53006135
1/14/1998,5,0.531365314,0.53006135
1/15/1998,5,0.531365314,0.53006135
1/16/1998,4.8,0.510110701,0.508858896
1/17/1998,4.49,0.477166052,0.475995092
1/18/1998,4.27,0.453785978,0.452672393
1/19/1998,4.11,0.436782288,0.435710429
1/20/1998,4.11,0.436782288,0.435710429
1/21/1998,3.95,0.419778598,0.418748466
1/22/1998,3.95,0.419778598,0.418748466
1/23/1998,3.79,0.402774908,0.401786503
1/24/1998,3.95,0.419778598,0.418748466
1/25/1998,3.95,0.419778598,0.418748466
1/26/1998,3.95,0.419778598,0.418748466
1/27/1998,3.79,0.402774908,0.401786503
1/28/1998,3.79,0.402774908,0.401786503
1/29/1998,3.95,0.419778598,0.418748466
1/30/1998,4.22,0.448472325,0.447371779
1/31/1998,4.11,0.436782288,0.435710429
2/1/1998,3.95,0.419778598,0.418748466
2/2/1998,3.79,0.402774908,0.401786503
2/3/1998,3.62,0.384708487,0.383764417
2/4/1998,3.73,0.396398524,0.395425767
2/5/1998,3.73,0.396398524,0.395425767
2/6/1998,3.62,0.384708487,0.383764417
2/7/1998,3.62,0.384708487,0.383764417
2/8/1998,3.62,0.384708487,0.383764417
2/9/1998,3.62,0.384708487,0.383764417
2/10/1998,3.62,0.384708487,0.383764417
2/11/1998,3.95,0.419778598,0.418748466
2/12/1998,3.95,0.419778598,0.418748466
2/13/1998,3.79,0.402774908,0.401786503
2/14/1998,3.73,0.396398524,0.395425767
2/15/1998,3.62,0.384708487,0.383764417
2/16/1998,3.62,0.384708487,0.383764417
2/17/1998,3.62,0.384708487,0.383764417
2/18/1998,3.57,0.379394834,0.378463804
2/19/1998,3.3,0.350701107,0.349840491
2/20/1998,3.13,0.332634686,0.331818405
2/21/1998,3.13,0.332634686,0.331818405
2/22/1998,2.97,0.315630996,0.314856442
2/23/1998,2.84,0.301815498,0.301074847
2/24/1998,3.62,0.384708487,0.383764417
2/25/1998,5,0.531365314,0.53006135
2/26/1998,4.8,0.510110701,0.508858896
2/27/1998,4.55,0.483542435,0.482355828
2/28/1998,4.44,0.471852399,0.470694479
3/1/1998,4.44,0.471852399,0.470694479
3/2/1998,4.27,0.453785978,0.452672393
3/3/1998,4.11,0.436782288,0.435710429
3/4/1998,3.95,0.419778598,0.418748466
3/5/1998,3.95,0.419778598,0.418748466
3/6/1998,5.06,0.537741697,0.536422086
3/7/1998,6.19,0.657830258,0.656215951
3/8/1998,5,0.531365314,0.53006135
3/9/1998,4.68,0.497357934,0.496137423
3/10/1998,4.33,0.460162362,0.459033129
3/11/1998,4.11,0.436782288,0.435710429
3/12/1998,4,0.425092251,0.42404908
3/13/1998,4.33,0.460162362,0.459033129
3/14/1998,3.3,0.350701107,0.349840491
3/15/1998,3.13,0.332634686,0.331818405
3/16/1998,3.13,0.332634686,0.331818405
3/17/1998,4.22,0.448472325,0.447371779
3/18/1998,4.11,0.436782288,0.435710429
3/19/1998,4.88,0.518612546,0.517339877
3/20/1998,4.22,0.448472325,0.447371779
3/21/1998,3.95,0.419778598,0.418748466
3/22/1998,3.79,0.402774908,0.401786503
3/23/1998,3.57,0.379394834,0.378463804
3/24/1998,3.51,0.37301845,0.372103067
3/25/1998,3.57,0.379394834,0.378463804
3/26/1998,3.4,0.361328413,0.360441718
3/27/1998,3.3,0.350701107,0.349840491
3/28/1998,3.13,0.332634686,0.331818405
3/29/1998,3.19,0.33901107,0.338179141
3/30/1998,4.8,0.510110701,0.508858896
3/31/1998,4.27,0.453785978,0.452672393
4/1/1998,4,0.425092251,0.42404908
4/2/1998,3.79,0.402774908,0.401786503
4/3/1998,3.62,0.384708487,0.383764417
4/4/1998,3.73,0.396398524,0.395425767
4/5/1998,3.62,0.384708487,0.383764417
4/6/1998,3.46,0.367704797,0.366802454
4/7/1998,3.35,0.35601476,0.355141104
4/8/1998,17.2,1.827896679,1.823411043
4/9/1998,6.32,0.671645756,0.669997546
4/10/1998,5,0.531365314,0.53006135
4/11/1998,4.22,0.448472325,0.447371779
4/12/1998,3.84,0.408088561,0.407087117
4/13/1998,3.68,0.391084871,0.390125153
4/14/1998,3.46,0.367704797,0.366802454
4/15/1998,3.3,0.350701107,0.349840491
4/16/1998,3.13,0.332634686,0.331818405
4/17/1998,2.97,0.315630996,0.314856442
4/18/1998,2.84,0.301815498,0.301074847
4/19/1998,2.72,0.289062731,0.288353374
4/20/1998,2.59,0.275247232,0.274571779
4/21/1998,2.72,0.289062731,0.288353374
4/22/1998,3.19,0.33901107,0.338179141
4/23/1998,2.89,0.307129151,0.30637546
4/24/1998,2.72,0.289062731,0.288353374
4/25/1998,2.84,0.301815498,0.301074847
4/26/1998,2.93,0.311380074,0.310615951
4/27/1998,3.46,0.367704797,0.366802454
4/28/1998,3.51,0.37301845,0.372103067
4/29/1998,3.08,0.327321033,0.326517791
4/30/1998,2.84,0.301815498,0.301074847
5/1/1998,2.72,0.289062731,0.288353374
5/2/1998,2.72,0.289062731,0.288353374
5/3/1998,2.59,0.275247232,0.274571779
5/4/1998,2.38,0.252929889,0.252309202
5/5/1998,2.21,0.234863469,0.234287117
5/6/1998,2.21,0.234863469,0.234287117
5/7/1998,2.42,0.257180812,0.256549693
5/8/1998,4.64,0.493107011,0.491896933
5/9/1998,3.73,0.396398524,0.395425767
5/10/1998,2.97,0.315630996,0.314856442
5/11/1998,3.13,0.332634686,0.331818405
5/12/1998,2.89,0.307129151,0.30637546
5/13/1998,2.59,0.275247232,0.274571779
5/14/1998,2.42,0.257180812,0.256549693
5/15/1998,2.87,0.30500369,0.304255215
5/16/1998,2.72,0.289062731,0.288353374
5/17/1998,2.29,0.243365314,0.242768098
5/18/1998,2.21,0.234863469,0.234287117
5/19/1998,2.63,0.279498155,0.27881227
5/20/1998,2.25,0.239114391,0.238527607
5/21/1998,2.04,0.216797048,0.216265031
5/22/1998,1.74,0.184915129,0.18446135
5/23/1998,1.7,0.180664207,0.180220859
5/24/1998,1.62,0.172162362,0.171739877
5/25/1998,1.53,0.162597786,0.162198773
5/26/1998,1.39,0.147719557,0.147357055
5/27/1998,1.33,0.141343173,0.140996319
5/28/1998,1.39,0.147719557,0.147357055
5/29/1998,1.36,0.144531365,0.144176687
5/30/1998,1.56,0.165785978,0.165379141
5/31/1998,1.45,0.154095941,0.153717791
6/1/1998,1.45,0.154095941,0.153717791
6/2/1998,1.28,0.13602952,0.135695706
6/3/1998,1.28,0.13602952,0.135695706
6/4/1998,1.28,0.13602952,0.135695706
6/5/1998,1.28,0.13602952,0.135695706
6/6/1998,1.28,0.13602952,0.135695706
6/7/1998,1.28,0.13602952,0.135695706
6/8/1998,1.28,0.13602952,0.135695706
6/9/1998,1.19,0.126464945,0.126154601
6/10/1998,1.02,0.108398524,0.108132515
6/11/1998,1.02,0.108398524,0.108132515
6/12/1998,1.02,0.108398524,0.108132515
6/13/1998,1.02,0.108398524,0.108132515
6/14/1998,1.11,0.1179631,0.11767362
6/15/1998,1.19,0.126464945,0.126154601
6/16/1998,1.28,0.13602952,0.135695706
6/17/1998,1.45,0.154095941,0.153717791
6/18/1998,1.3,0.138154982,0.137815951
6/19/1998,1.19,0.126464945,0.126154601
6/20/1998,1.19,0.126464945,0.126154601
6/21/1998,1.36,0.144531365,0.144176687
6/22/1998,1.7,0.180664207,0.180220859
6/23/1998,2.34,0.248678967,0.248068712
6/24/1998,2.72,0.289062731,0.288353374
6/25/1998,2.97,0.315630996,0.314856442
6/26/1998,2.97,0.315630996,0.314856442
6/27/1998,3.79,0.402774908,0.401786503
6/28/1998,5.13,0.545180812,0.543842945
6/29/1998,4.33,0.460162362,0.459033129
6/30/1998,4.17,0.443158672,0.442071166
7/1/1998,7.68,0.816177122,0.814174233
7/2/1998,7.21,0.766228782,0.764348466
7/3/1998,13.2,1.402804428,1.399361963
7/4/1998,20.5,2.178597786,2.173251534
7/5/1998,29,3.081918819,3.074355828
7/6/1998,25.5,2.7099631,2.703312883
7/7/1998,24,2.550553506,2.544294479
7/8/1998,21.8,2.316752768,2.311067485
7/9/1998,19.8,2.104206642,2.099042945
7/10/1998,19,2.019188192,2.014233129
7/11/1998,16.8,1.785387454,1.781006135
7/12/1998,23.8,2.529298893,2.523092025
7/13/1998,26,2.763099631,2.756319018
7/14/1998,22.8,2.42302583,2.417079755
7/15/1998,21.8,2.316752768,2.311067485
7/16/1998,19.7,2.093579336,2.088441718
7/17/1998,24.2,2.571808118,2.565496933
7/18/1998,21.7,2.306125461,2.300466258
7/19/1998,22.2,2.359261993,2.353472393
7/20/1998,44.8,4.76103321,4.749349693
7/21/1998,46.4,4.931070111,4.918969325
7/22/1998,34,3.613284133,3.604417178
7/23/1998,31.3,3.326346863,3.318184049
7/24/1998,25.2,2.678081181,2.671509202
7/25/1998,25.5,2.7099631,2.703312883
7/26/1998,24.3,2.582435424,2.57609816
7/27/1998,22.7,2.412398524,2.406478528
7/28/1998,21,2.231734317,2.226257669
7/29/1998,18.7,1.987306273,1.982429448
7/30/1998,17.7,1.88103321,1.876417178
7/31/1998,15.5,1.647232472,1.643190184
8/1/1998,17,1.806642066,1.802208589
8/2/1998,20.7,2.199852399,2.194453988
8/3/1998,24,2.550553506,2.544294479
8/4/1998,43,4.569741697,4.558527607
8/5/1998,38.2,4.059630996,4.049668712
8/6/1998,59,6.270110701,6.254723926
8/7/1998,45,4.782287823,4.770552147
8/8/1998,37.8,4.017121771,4.007263804
8/9/1998,31.7,3.368856089,3.360588957
8/10/1998,32.5,3.453874539,3.445398773
8/11/1998,33.7,3.581402214,3.572613497
8/12/1998,31,3.294464945,3.286380368
8/13/1998,30.3,3.220073801,3.212171779
8/14/1998,41.4,4.399704797,4.388907975
8/15/1998,44.6,4.739778598,4.728147239
8/16/1998,41.4,4.399704797,4.388907975
8/17/1998,43.6,4.633505535,4.622134969
8/18/1998,41.2,4.378450185,4.367705521
8/19/1998,66,7.01402214,6.996809816
8/20/1998,49,5.207380074,5.194601227
8/21/1998,44.6,4.739778598,4.728147239
8/22/1998,43,4.569741697,4.558527607
8/23/1998,39,4.144649446,4.134478528
8/24/1998,40.2,4.272177122,4.261693252
8/25/1998,39.6,4.208413284,4.19808589
8/26/1998,36.4,3.868339483,3.858846626
8/27/1998,40.8,4.335940959,4.325300613
8/28/1998,34,3.613284133,3.604417178
8/29/1998,31.5,3.347601476,3.339386503
8/30/1998,29,3.081918819,3.074355828
8/31/1998,26.8,2.848118081,2.841128834
9/1/1998,44.4,4.718523985,4.706944785
9/2/1998,44.2,4.697269373,4.685742331
9/3/1998,108,11.47749077,11.44932515
9/4/1998,97.7,10.38287823,10.35739877
9/5/1998,61.4,6.525166052,6.509153374
9/6/1998,50.8,5.398671587,5.385423313
9/7/1998,46.2,4.909815498,4.897766871
9/8/1998,44.4,4.718523985,4.706944785
9/9/1998,38.2,4.059630996,4.049668712
9/10/1998,32.8,3.485756458,3.477202454
9/11/1998,29.6,3.145682657,3.13796319
9/12/1998,28.3,3.007527675,3.000147239
9/13/1998,27.2,2.890627306,2.883533742
9/14/1998,26.1,2.773726937,2.766920245
9/15/1998,22.7,2.412398524,2.406478528
9/16/1998,20.1,2.136088561,2.130846626
9/17/1998,18.3,1.944797048,1.94002454
9/18/1998,17.5,1.859778598,1.855214724
9/19/1998,18.7,1.987306273,1.982429448
9/20/1998,22.9,2.433653137,2.427680982
9/21/1998,24.1,2.561180812,2.554895706
9/22/1998,20,2.125461255,2.120245399
9/23/1998,19.5,2.072324723,2.067239264
9/24/1998,17.7,1.88103321,1.876417178
9/25/1998,16.5,1.753505535,1.749202454
9/26/1998,14.9,1.583468635,1.579582822
9/27/1998,13.2,1.402804428,1.399361963
9/28/1998,12.4,1.317785978,1.314552147
9/29/1998,14.7,1.562214022,1.558380368
9/30/1998,14.3,1.519704797,1.51597546
10/1/1998,24,2.550553506,2.544294479
10/2/1998,20.5,2.178597786,2.173251534
10/3/1998,20.4,2.16797048,2.162650307
10/4/1998,20.8,2.210479705,2.205055215
10/5/1998,20.8,2.210479705,2.205055215
10/6/1998,18,1.912915129,1.908220859
10/7/1998,17.5,1.859778598,1.855214724
10/8/1998,16.7,1.774760148,1.770404908
10/9/1998,15.6,1.657859779,1.653791411
10/10/1998,14.8,1.572841328,1.568981595
10/11/1998,14,1.487822878,1.484171779
10/12/1998,12.4,1.317785978,1.314552147
10/13/1998,13.1,1.392177122,1.388760736
10/14/1998,12,1.275276753,1.272147239
10/15/1998,12.3,1.307158672,1.30395092
10/16/1998,12,1.275276753,1.272147239
10/17/1998,11.6,1.232767528,1.229742331
10/18/1998,17.6,1.870405904,1.865815951
10/19/1998,20.3,2.157343173,2.15204908
10/20/1998,18,1.912915129,1.908220859
10/21/1998,16.7,1.774760148,1.770404908
10/22/1998,14.1,1.498450185,1.494773006
10/23/1998,11.7,1.243394834,1.240343558
10/24/1998,10.8,1.147749077,1.144932515
10/25/1998,10.4,1.105239852,1.102527607
10/26/1998,10,1.062730627,1.060122699
10/27/1998,9.75,1.036162362,1.033619632
10/28/1998,9.42,1.001092251,0.998635583
10/29/1998,9.25,0.98302583,0.980613497
10/30/1998,9,0.956457565,0.954110429
10/31/1998,8.67,0.921387454,0.91912638
11/1/1998,8.08,0.858686347,0.856579141
11/2/1998,8,0.850184502,0.84809816
11/3/1998,7.58,0.805549815,0.803573006
11/4/1998,7.5,0.79704797,0.795092025
11/5/1998,7.27,0.772605166,0.770709202
11/6/1998,7.12,0.756664207,0.754807362
11/7/1998,7.04,0.748162362,0.74632638
11/8/1998,6.81,0.723719557,0.721943558
11/9/1998,7.27,0.772605166,0.770709202
11/10/1998,7.04,0.748162362,0.74632638
11/11/1998,6.81,0.723719557,0.721943558
